9/3/2010,96,242,726823,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001526
9/3/2010,79,242,726838,4,0.5,$2.00 ,$0.17 ,$2.17 ,0
9/3/2010,39,242,726745,5,0,$5.00 ,$0.43 ,$5.43 ,10001548
9/3/2010,37,242,726760,5,0,$5.00 ,$0.43 ,$5.43 ,10001196
9/3/2010,23,242,726752,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001630
9/3/2010,23,242,726753,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001630
9/3/2010,23,242,726830,4,0.5,$2.00 ,$0.17 ,$2.17 ,10001630
9/3/2010,112,254,705103,1,0,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,111,254,721573,4,0,$4.00 ,$0.35 ,$4.35 ,0
9/3/2010,101,254,733011,4,0,$4.00 ,$0.35 ,$4.35 ,0
9/3/2010,83,254,733431,3,0.5,$1.50 ,$0.13 ,$1.63 ,0
9/3/2010,79,254,672532,4,0,$4.00 ,$0.35 ,$4.35 ,0
9/3/2010,67,254,704539,1,0.5,$0.50 ,$0.04 ,$0.54 ,10001476
9/3/2010,63,254,636588,5,0,$5.00 ,$0.43 ,$5.43 ,10001534
9/3/2010,115,255,714449,3,0.5,$1.50 ,$0.13 ,$1.63 ,10000142
9/3/2010,92,255,720637,1,0.5,$0.50 ,$0.04 ,$0.54 ,0
9/3/2010,66,255,714439,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,63,255,714610,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001534
9/3/2010,34,255,720700,1,0.5,$0.50 ,$0.04 ,$0.54 ,0
9/3/2010,31,255,720502,2,0,$2.00 ,$0.17 ,$2.17 ,10000888
9/3/2010,71,261,644586,6,0.5,$3.00 ,$0.26 ,$3.26 ,10000035
9/3/2010,108,286,707911,1,0.5,$0.50 ,$0.04 ,$0.54 ,0
9/3/2010,90,286,719768,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001529
9/3/2010,86,286,717409,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,20,286,719766,4,0.5,$2.00 ,$0.17 ,$2.17 ,0
9/3/2010,19,286,718020,4,0.5,$2.00 ,$0.17 ,$2.17 ,10000244
9/3/2010,114,288,730692,4,0.5,$2.00 ,$0.17 ,$2.17 ,0
9/3/2010,110,288,730202,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,110,288,730201,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,110,288,730207,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,110,288,730703,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,110,288,732484,7,0.5,$3.50 ,$0.30 ,$3.80 ,0
9/3/2010,98,288,730333,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,83,288,707301,3,0.5,$1.50 ,$0.13 ,$1.63 ,0
9/3/2010,83,288,717534,3,0.5,$1.50 ,$0.13 ,$1.63 ,0
9/3/2010,79,288,732266,3,0.5,$1.50 ,$0.13 ,$1.63 ,0
9/3/2010,43,288,716966,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001191
9/3/2010,31,288,717526,2,0.5,$1.00 ,$0.09 ,$1.09 ,10000888
9/3/2010,26,288,732489,7,0.5,$3.50 ,$0.30 ,$3.80 ,10001197
9/3/2010,17,288,730340,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001845
9/3/2010,86,302,701762,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,71,302,662698,3,0,$3.00 ,$0.26 ,$3.26 ,10000035
9/3/2010,70,302,673504,3,0.5,$1.50 ,$0.13 ,$1.63 ,0
9/3/2010,37,302,695204,8,0.5,$4.00 ,$0.35 ,$4.35 ,10001196
9/3/2010,25,302,693482,20,0,$20.00 ,$1.73 ,$21.73 ,0
9/3/2010,13,302,662703,12,0,$12.00 ,$1.04 ,$13.04 ,10001299
9/3/2010,12,302,693986,8,0.5,$4.00 ,$0.35 ,$4.35 ,10001549
9/3/2010,115,304,128058,3,0.5,$1.50 ,$0.13 ,$1.63 ,10000142
9/3/2010,101,304,675104,10,0.5,$5.00 ,$0.43 ,$5.43 ,0
9/3/2010,75,304,721810,3,0.5,$1.50 ,$0.13 ,$1.63 ,10000363
9/3/2010,48,304,673899,3,0.5,$1.50 ,$0.13 ,$1.63 ,0
9/3/2010,5,304,731745,3,0.5,$1.50 ,$0.13 ,$1.63 ,0
9/3/2010,4,304,694532,6,0.5,$3.00 ,$0.26 ,$3.26 ,0
9/3/2010,76,324,688088,1,0.5,$0.50 ,$0.04 ,$0.54 ,10001724
9/3/2010,67,324,685171,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001476
9/3/2010,48,324,685220,1,0.5,$0.50 ,$0.04 ,$0.54 ,0
9/3/2010,41,324,684127,12,0.5,$6.00 ,$0.52 ,$6.52 ,10001551
9/3/2010,34,324,685892,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,33,324,684126,8,0.5,$4.00 ,$0.35 ,$4.35 ,0
9/3/2010,115,365,696592,2,0.5,$1.00 ,$0.09 ,$1.09 ,10000142
9/3/2010,113,365,710624,5,0.5,$2.50 ,$0.22 ,$2.72 ,0
9/3/2010,107,365,707141,4,0.5,$2.00 ,$0.17 ,$2.17 ,10001523
9/3/2010,107,365,707147,6,0.5,$3.00 ,$0.26 ,$3.26 ,10001523
9/3/2010,65,365,684090,6,0.5,$3.00 ,$0.26 ,$3.26 ,10001533
9/3/2010,44,365,708007,4,0.5,$2.00 ,$0.17 ,$2.17 ,10001316
9/3/2010,43,365,707139,5,0.5,$2.50 ,$0.22 ,$2.72 ,10001191
9/3/2010,12,365,708011,4,0.5,$2.00 ,$0.17 ,$2.17 ,10001549
9/3/2010,97,373,683762,4,0.5,$2.00 ,$0.17 ,$2.17 ,0
9/3/2010,91,373,683403,5,0.5,$2.50 ,$0.22 ,$2.72 ,10001528
9/3/2010,87,373,683098,4,0.5,$2.00 ,$0.17 ,$2.17 ,0
9/3/2010,87,373,682814,4,0.5,$2.00 ,$0.17 ,$2.17 ,0
9/3/2010,40,373,683763,5,0.5,$2.50 ,$0.22 ,$2.72 ,0
9/3/2010,114,376,723358,4,0.5,$2.00 ,$0.17 ,$2.17 ,0
9/3/2010,103,376,731867,7,0.5,$3.50 ,$0.30 ,$3.80 ,0
9/3/2010,75,376,712276,3,0.5,$1.50 ,$0.13 ,$1.63 ,10000363
9/3/2010,75,376,732509,2,0.5,$1.00 ,$0.09 ,$1.09 ,10000363
9/3/2010,41,376,724640,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001551
9/3/2010,26,376,724688,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001197
9/3/2010,37,405,600869,6,0.5,$3.00 ,$0.26 ,$3.26 ,10001196
9/3/2010,4,405,600874,5,0.5,$2.50 ,$0.22 ,$2.72 ,0
9/3/2010,98,417,690782,4,0.5,$2.00 ,$0.17 ,$2.17 ,0
9/3/2010,98,417,690753,3,0.5,$1.50 ,$0.13 ,$1.63 ,0
9/3/2010,98,417,690749,3,0.5,$1.50 ,$0.13 ,$1.63 ,0
9/3/2010,56,417,690677,1,0.5,$0.50 ,$0.04 ,$0.54 ,0
9/3/2010,75,423,730720,6,0.5,$3.00 ,$0.26 ,$3.26 ,10000363
9/3/2010,72,423,730237,8,0.5,$4.00 ,$0.35 ,$4.35 ,0
9/3/2010,54,423,70125,5,0.5,$2.50 ,$0.22 ,$2.72 ,10001560
9/3/2010,39,424,645045,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001548
9/3/2010,39,424,645043,1,0.5,$0.50 ,$0.04 ,$0.54 ,10001548
9/3/2010,39,424,645080,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001548
9/3/2010,39,424,645067,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001548
9/3/2010,39,424,645025,1,0.5,$0.50 ,$0.04 ,$0.54 ,10001548
9/3/2010,39,424,645035,1,0.5,$0.50 ,$0.04 ,$0.54 ,10001548
9/3/2010,23,424,645056,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001630
9/3/2010,20,424,645081,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,20,424,645011,1,0.5,$0.50 ,$0.04 ,$0.54 ,0
9/3/2010,20,424,645075,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,114,426,597755,2,0,$2.00 ,$0.17 ,$2.17 ,0
9/3/2010,87,426,597808,3,0,$3.00 ,$0.26 ,$3.26 ,0
9/3/2010,73,426,601133,1,0,$1.00 ,$0.09 ,$1.09 ,10001532
9/3/2010,73,426,601100,2,0,$2.00 ,$0.17 ,$2.17 ,10001532
9/3/2010,71,426,601123,1,0,$1.00 ,$0.09 ,$1.09 ,10000035
9/3/2010,50,426,258460,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001550
9/3/2010,44,426,597692,5,0,$5.00 ,$0.43 ,$5.43 ,10001316
9/3/2010,44,426,601099,3,0,$3.00 ,$0.26 ,$3.26 ,10001316
9/3/2010,29,426,601109,2,0,$2.00 ,$0.17 ,$2.17 ,0
9/3/2010,79,429,714862,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,54,429,705041,5,0.5,$2.50 ,$0.22 ,$2.72 ,10001560
9/3/2010,37,458,719007,5,0,$5.00 ,$0.43 ,$5.43 ,10001196
9/3/2010,98,465,701031,1,0.5,$0.50 ,$0.04 ,$0.54 ,0
9/3/2010,66,465,701522,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,64,465,701528,4,0.5,$2.00 ,$0.17 ,$2.17 ,10001545
9/3/2010,64,465,701530,4,0.5,$2.00 ,$0.17 ,$2.17 ,10001545
9/3/2010,64,465,701524,4,0.5,$2.00 ,$0.17 ,$2.17 ,10001545
9/3/2010,64,465,701038,6,0.5,$3.00 ,$0.26 ,$3.26 ,10001545
9/3/2010,44,465,701455,4,0.5,$2.00 ,$0.17 ,$2.17 ,10001316
9/3/2010,39,465,700160,10,0.5,$5.00 ,$0.43 ,$5.43 ,10001548
9/3/2010,39,465,722923,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001548
9/3/2010,28,465,713468,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001960
9/3/2010,23,465,701026,6,0.5,$3.00 ,$0.26 ,$3.26 ,10001630
9/3/2010,20,465,701048,3,0.5,$1.50 ,$0.13 ,$1.63 ,0
9/3/2010,17,465,699785,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001845
9/3/2010,82,470,732660,2,0.5,$1.00 ,$0.09 ,$1.09 ,10000420
9/3/2010,50,470,732654,5,0.5,$2.50 ,$0.22 ,$2.72 ,10001550
9/3/2010,118,479,660618,4,0.5,$2.00 ,$0.17 ,$2.17 ,10001700
9/3/2010,110,479,724169,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,98,479,636994,3,0.5,$1.50 ,$0.13 ,$1.63 ,0
9/3/2010,90,490,612491,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001529
9/3/2010,90,507,695030,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001529
9/3/2010,71,507,693453,3,0.5,$1.50 ,$0.13 ,$1.63 ,10000035
9/3/2010,54,507,693777,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001560
9/3/2010,53,507,695033,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001557
9/3/2010,65,509,706584,4,0.5,$2.00 ,$0.17 ,$2.17 ,10001533
9/3/2010,19,509,706266,3,0.5,$1.50 ,$0.13 ,$1.63 ,10000244
9/3/2010,117,513,662126,1,0.5,$0.50 ,$0.04 ,$0.54 ,0
9/3/2010,114,513,717963,3,0.5,$1.50 ,$0.13 ,$1.63 ,0
9/3/2010,97,513,717974,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,74,513,689552,3,0.5,$1.50 ,$0.13 ,$1.63 ,0
9/3/2010,64,513,661189,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001545
9/3/2010,63,513,689540,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001534
9/3/2010,58,513,665790,4,0.5,$2.00 ,$0.17 ,$2.17 ,10001536
9/3/2010,26,513,685293,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001197
9/3/2010,13,513,661186,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001299
9/3/2010,13,513,661184,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001299
9/3/2010,13,513,661185,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001299
9/3/2010,81,515,689258,4,0.5,$2.00 ,$0.17 ,$2.17 ,0
9/3/2010,63,515,648802,7,0.5,$3.50 ,$0.30 ,$3.80 ,10001534
9/3/2010,26,515,648796,7,0.5,$3.50 ,$0.30 ,$3.80 ,10001197
9/3/2010,15,515,648899,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,117,516,637680,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,97,516,637654,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,40,516,638144,5,0.5,$2.50 ,$0.22 ,$2.72 ,0
9/3/2010,23,516,638175,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001630
9/3/2010,15,516,638170,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,80,519,710712,5,0.5,$2.50 ,$0.22 ,$2.72 ,10001530
9/3/2010,71,519,710905,5,0.5,$2.50 ,$0.22 ,$2.72 ,10000035
9/3/2010,40,519,710928,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,15,519,710090,7,0.5,$3.50 ,$0.30 ,$3.80 ,0
9/3/2010,10,519,709890,5,0.5,$2.50 ,$0.22 ,$2.72 ,0
9/3/2010,62,532,722697,6,0.5,$3.00 ,$0.26 ,$3.26 ,10001535
9/3/2010,52,532,722421,5,0.5,$2.50 ,$0.22 ,$2.72 ,0
9/3/2010,8,532,722700,8,0.5,$4.00 ,$0.35 ,$4.35 ,0
9/3/2010,121,533,699422,1,0.5,$0.50 ,$0.04 ,$0.54 ,0
9/3/2010,114,533,680983,3,0.5,$1.50 ,$0.13 ,$1.63 ,0
9/3/2010,78,533,680739,3,0,$3.00 ,$0.26 ,$3.26 ,10001531
9/3/2010,54,533,681436,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001560
9/3/2010,46,533,681453,3,0.5,$1.50 ,$0.13 ,$1.63 ,0
9/3/2010,23,533,680736,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001630
9/3/2010,23,533,680735,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001630
9/3/2010,115,535,707287,5,0.5,$2.50 ,$0.22 ,$2.72 ,10000142
9/3/2010,81,535,726601,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,51,535,711099,5,0.5,$2.50 ,$0.22 ,$2.72 ,10001558
9/3/2010,43,535,725958,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001191
9/3/2010,120,556,614290,3,0,$3.00 ,$0.26 ,$3.26 ,0
9/3/2010,87,556,360694,2,0,$2.00 ,$0.17 ,$2.17 ,0
9/3/2010,78,556,614280,2,0,$2.00 ,$0.17 ,$2.17 ,10001531
9/3/2010,107,557,732712,7,0,$7.00 ,$0.61 ,$7.61 ,10001523
9/3/2010,107,557,732026,8,0,$8.00 ,$0.69 ,$8.69 ,10001523
9/3/2010,83,557,713656,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,82,557,733204,4,0,$4.00 ,$0.35 ,$4.35 ,10000420
9/3/2010,75,557,735546,5,0,$5.00 ,$0.43 ,$5.43 ,10000363
9/3/2010,75,557,735547,5,0,$5.00 ,$0.43 ,$5.43 ,10000363
9/3/2010,74,557,735590,3,0,$3.00 ,$0.26 ,$3.26 ,0
9/3/2010,73,557,720982,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001532
9/3/2010,57,557,718818,2,0,$2.00 ,$0.17 ,$2.17 ,10001537
9/3/2010,114,570,723255,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,92,570,723305,4,0.5,$2.00 ,$0.17 ,$2.17 ,0
9/3/2010,78,570,723261,5,0.5,$2.50 ,$0.22 ,$2.72 ,10001531
9/3/2010,26,570,694282,4,0.5,$2.00 ,$0.17 ,$2.17 ,10001197
9/3/2010,23,570,728795,1,0.5,$0.50 ,$0.04 ,$0.54 ,10001630
9/3/2010,17,570,690818,5,0.5,$2.50 ,$0.22 ,$2.72 ,10001845
9/3/2010,16,570,727243,1,0.5,$0.50 ,$0.04 ,$0.54 ,0
9/3/2010,15,570,690830,5,0.5,$2.50 ,$0.22 ,$2.72 ,0
9/3/2010,8,570,688397,3,0.5,$1.50 ,$0.13 ,$1.63 ,0
9/3/2010,83,573,707369,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,71,573,707363,3,0.5,$1.50 ,$0.13 ,$1.63 ,10000035
9/3/2010,57,573,707355,8,0.5,$4.00 ,$0.35 ,$4.35 ,10001537
9/3/2010,54,573,706988,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001560
9/3/2010,54,573,707591,4,0.5,$2.00 ,$0.17 ,$2.17 ,10001560
9/3/2010,37,573,706997,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001196
9/3/2010,35,573,710868,1,0.5,$0.50 ,$0.04 ,$0.54 ,0
9/3/2010,121,575,578473,1,0.5,$0.50 ,$0.04 ,$0.54 ,0
9/3/2010,83,575,579168,15,0.5,$7.50 ,$0.65 ,$8.15 ,0
9/3/2010,78,575,578979,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001531
9/3/2010,37,575,578472,1,0.5,$0.50 ,$0.04 ,$0.54 ,10001196
9/3/2010,78,579,731819,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001531
9/3/2010,62,579,732999,8,0,$8.00 ,$0.69 ,$8.69 ,10001535
9/3/2010,41,579,727260,5,0.5,$2.50 ,$0.22 ,$2.72 ,10001551
9/3/2010,37,579,727270,6,0.5,$3.00 ,$0.26 ,$3.26 ,10001196
9/3/2010,39,612,606185,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001548
9/3/2010,15,612,606191,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,17,614,551671,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001845
9/3/2010,108,620,723406,3,0.5,$1.50 ,$0.13 ,$1.63 ,0
9/3/2010,98,620,597125,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,97,620,723539,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,90,620,597116,1,0.5,$0.50 ,$0.04 ,$0.54 ,10001529
9/3/2010,73,620,684300,1,0.5,$0.50 ,$0.04 ,$0.54 ,10001532
9/3/2010,68,620,684303,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,44,620,597126,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001316
9/3/2010,118,633,724694,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001700
9/3/2010,99,633,677298,8,0.5,$4.00 ,$0.35 ,$4.35 ,0
9/3/2010,78,633,677662,4,0.5,$2.00 ,$0.17 ,$2.17 ,10001531
9/3/2010,78,633,677317,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001531
9/3/2010,78,633,677311,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001531
9/3/2010,71,633,677808,3,0.5,$1.50 ,$0.13 ,$1.63 ,10000035
9/3/2010,63,633,677095,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001534
9/3/2010,57,633,725868,1,0.5,$0.50 ,$0.04 ,$0.54 ,10001537
9/3/2010,23,633,677299,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001630
9/3/2010,20,633,725860,1,0.5,$0.50 ,$0.04 ,$0.54 ,0
9/3/2010,15,633,677098,6,0.5,$3.00 ,$0.26 ,$3.26 ,0
9/3/2010,90,637,689923,4,0.5,$2.00 ,$0.17 ,$2.17 ,10001529
9/3/2010,78,637,689933,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001531
9/3/2010,78,637,689940,4,0.5,$2.00 ,$0.17 ,$2.17 ,10001531
9/3/2010,115,675,710037,3,0.5,$1.50 ,$0.13 ,$1.63 ,10000142
9/3/2010,92,675,595423,4,0.5,$2.00 ,$0.17 ,$2.17 ,0
9/3/2010,92,675,696843,6,0.5,$3.00 ,$0.26 ,$3.26 ,0
9/3/2010,75,675,710044,4,0.5,$2.00 ,$0.17 ,$2.17 ,10000363
9/3/2010,66,675,595166,4,0.5,$2.00 ,$0.17 ,$2.17 ,0
9/3/2010,65,675,716406,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001533
9/3/2010,22,675,696523,2,0.5,$1.00 ,$0.09 ,$1.09 ,0
9/3/2010,17,675,710042,4,0.5,$2.00 ,$0.17 ,$2.17 ,10001845
9/3/2010,17,675,595413,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001845
9/3/2010,13,675,696849,3,0.5,$1.50 ,$0.13 ,$1.63 ,10001299
9/3/2010,13,675,696990,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001299
9/3/2010,13,675,716398,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001299
9/3/2010,13,675,716397,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001299
9/3/2010,114,713,232,4,0.5,$2.00 ,$0.17 ,$2.17 ,0
9/3/2010,42,713,92008,7,0.5,$3.50 ,$0.30 ,$3.80 ,0
9/3/2010,46,718,248871,3,0.5,$1.50 ,$0.13 ,$1.63 ,0
9/3/2010,46,718,608316,4,0.5,$2.00 ,$0.17 ,$2.17 ,0
9/3/2010,110,720,711765,3,0.5,$1.50 ,$0.13 ,$1.63 ,0
9/3/2010,90,720,706040,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001529
9/3/2010,71,720,551909,2,0.5,$1.00 ,$0.09 ,$1.09 ,10000035
9/3/2010,71,720,551912,2,0.5,$1.00 ,$0.09 ,$1.09 ,10000035
9/3/2010,48,720,697936,1,0.5,$0.50 ,$0.04 ,$0.54 ,0
9/3/2010,37,720,663713,4,0.5,$2.00 ,$0.17 ,$2.17 ,10001196
9/3/2010,26,720,551710,4,0.5,$2.00 ,$0.17 ,$2.17 ,10001197
9/3/2010,115,721,705418,4,0.5,$2.00 ,$0.17 ,$2.17 ,10000142
9/3/2010,32,721,705395,5,0.5,$2.50 ,$0.22 ,$2.72 ,10001844
9/3/2010,113,726,719630,4,0.5,$2.00 ,$0.17 ,$2.17 ,0
9/3/2010,90,726,719385,10,0.5,$5.00 ,$0.43 ,$5.43 ,10001529
9/3/2010,78,726,719983,2,0.5,$1.00 ,$0.09 ,$1.09 ,10001531
9/3/2010,73,726,720184,1,0.5,$0.50 ,$0.04 ,$0.54 ,10001532
9/3/2010,70,726,719750,1,0.5,$0.50 ,$0.04 ,$0.54 ,0
9/3/2010,10,726,719401,5,0.5,$2.50 ,$0.22 ,$2.72 ,0
